he,third,plural,nominative,animate
hän,third,singular,nominative,animate
ne,third,plural,nominative,inanimate
se,third,singular,nominative,inanimate
te,second,plural,nominative
sinä,second,singular,nominative
me,first,plural,nominative
minä,first,singular,nominative
heidän,third,plural,genitive,animate
hänen,third,singular,genitive,animate
niiden,third,plural,genitive,inanimate
sen,third,singular,genitive,inanimate
teidän,second,plural,genitive
sinun,second,singular,genitive
meidän,first,plural,genitive
minun,first,singular,genitive
heitä,third,plural,partitive,animate
häntä,third,singular,partitive,animate
niitä,third,plural,partitive,inanimate
sitä,third,singular,partitive,inanimate
teitä,second,plural,partitive
sinua,second,singular,partitive
meitä,first,plural,partitive
minua,first,singular,partitive
heissä,third,plural,inessive,animate
hänessä,third,singular,inessive,animate
niissä,third,plural,inessive,inanimate
siinä,third,singular,inessive,inanimate
teissä,second,plural,inessive
sinussa,second,singular,inessive
meissä,first,plural,inessive
minussa,first,singular,inessive
heistä,third,plural,elative,animate
hänestä,third,singular,elative,animate
niistä,third,plural,elative,inanimate
siitä,third,singular,elative,inanimate
teistä,second,plural,elative
sinusta,second,singular,elative
meistä,first,plural,elative
minusta,first,singular,elative
heihin,third,plural,illative,animate
häneen,third,singular,illative,animate
niihin,third,plural,illative,inanimate
siihen,third,singular,illative,inanimate
teihin,second,plural,illative
sinuun,second,singular,illative
meihin,first,plural,illative
minuun,first,singular,illative
heillä,third,plural,adessive,animate
hänellä,third,singular,adessive,animate
niillä,third,plural,adessive,inanimate
sillä,third,singular,adessive,inanimate
teillä,second,plural,adessive
sinulla,second,singular,adessive
meillä,first,plural,adessive
minulla,first,singular,adessive
heiltä,third,plural,ablative,animate
häneltä,third,singular,ablative,animate
niiltä,third,plural,ablative,inanimate
siltä,third,singular,ablative,inanimate
teiltä,second,plural,ablative
sinulta,second,singular,ablative
meiltä,first,plural,ablative
minulta,first,singular,ablative
heille,third,plural,allative,animate
hänelle,third,singular,allative,animate
niille,third,plural,allative,inanimate
sille,third,singular,allative,inanimate
teille,second,plural,allative
sinulle,second,singular,allative
meille,first,plural,allative
minulle,first,singular,allative
heinä,third,plural,essive,animate
hänenä,third,singular,essive,animate
niinä,third,plural,essive,inanimate
sinä,third,singular,essive,inanimate
teinä,second,plural,essive
sinuna,second,singular,essive
meinä,first,plural,essive
minuna,first,singular,essive
heiksi,third,plural,translative,animate
häneksi,third,singular,translative,animate
niiksi,third,plural,translative,inanimate
siksi,third,singular,translative,inanimate
teiksi,second,plural,translative
sinuksi,second,singular,translative
meiksi,first,plural,translative
minuksi,first,singular,translative
