elle,third,singular,neuter,nominative
él,third,singular,masculine,nominative
ella,third,singular,feminine,nominative
elles,third,plural,neuter,nominative
ellos,third,plural,masculine,nominative
ellas,third,plural,feminine,nominative
yo,first,singular,gender,nominative
nosotres,first,plural,nominative
nosotros,first,plural,masculine,nominative
nosotras,first,plural,feminine,nominative
tú,second,singular,gender,nominative,casual
usted,second,singular,gender,nominative,formal
ustedes,second,plural,gender,nominative,formal
vosotros,second,plural,gender,nominative,casual
vosotras,second,plural,feminine,nominative,casual
le,third,singular,masculine,accusative,casual
la,third,singular,feminine,accusative,casual
lo,third,singular,neuter,accusative,casual
los,third,plural,masculine,accusative
las,third,plural,feminine,accusative
te,second,singular,accusative,casual
se,second,singular,accusative,formal
os,second,plural,accusative,casual
se,second,plural,accusative,formal
me,first,singular,accusative
nos,first,plural,accusative
se,third,singular,dative,formal
le,third,singular,masculine,dative
los,third,plural,masculine,dative
las,third,plural,feminine,dative
te,second,singular,dative,casual
se,second,singular,dative,formal
os,second,plural,dative,casual
se,second,plural,dative,formal
me,first,singular,dative
nos,first,plural,dative
mí,first,singular,prepositional
nosotros,first,plural,masculine,prepositional
nosotras,first,plural,feminine,prepositional
usted,second,singular,prepositional,formal
ustedes,second,plural,prepositional,formal
ti,second,singular,prepositional,casual
vosotros,second,plural,prepositional,masculine,casual
vosotras,second,plural,prepositional,feminine,casual
ello,third,singular,neuter,prepositional
ellos,third,plural,neuter,prepositional
él,third,singular,masculine,prepositional
ellos,third,plural,masculine,prepositional
ella,third,singular,feminine,prepositional
ellas,third,plural,feminine,prepositional
mío,first,singular,dependency=singular,dependency=masculine,independent,genitive
míos,first,singular,dependency=plural,dependency=masculine,independent,genitive
mía,first,singular,dependency=singular,dependency=feminine,independent,genitive
mías,first,singular,dependency=plural,dependency=feminine,independent,genitive
nuestro,first,plural,dependency=singular,dependency=masculine,independent,genitive
nuestros,first,plural,dependency=plural,dependency=masculine,independent,genitive
nuestra,first,plural,dependency=singular,dependency=feminine,independent,genitive
nuestras,first,plural,dependency=plural,dependency=feminine,independent,genitive
tuyo,second,singular,dependency=singular,dependency=masculine,independent,genitive
tuyos,second,singular,dependency=plural,dependency=masculine,independent,genitive
tuya,second,singular,dependency=singular,dependency=feminine,independent,genitive
tuyas,second,singular,dependency=plural,dependency=feminine,independent,genitive
vuestro,second,plural,dependency=singular,dependency=masculine,independent,genitive
vuestros,second,plural,dependency=plural,dependency=masculine,independent,genitive
vuestra,second,plural,dependency=singular,dependency=feminine,independent,genitive
vuestras,second,plural,dependency=plural,dependency=feminine,independent,genitive
suyo,third,number,dependency=singular,dependency=masculine,independent,genitive
suyos,third,number,dependency=plural,dependency=masculine,independent,genitive
suya,third,number,dependency=singular,dependency=feminine,independent,genitive
suyas,third,number,dependency=plural,dependency=feminine,independent,genitive
mi,first,singular,dependency=singular,gender,dependent,genitive
mis,first,singular,dependency=plural,gender,dependent,genitive
su,third,number,dependency=singular,gender,dependent,genitive
sus,third,number,dependency=plural,gender,dependent,genitive
tu,second,singular,dependency=singular,gender,dependent,genitive,casual
tus,second,singular,dependency=plural,gender,dependent,genitive,casual
su,second,singular,dependency=singular,gender,dependent,genitive,formal
sus,second,singular,dependency=plural,gender,dependent,genitive,formal
me,first,singular,gender,reflexive
nos,first,plural,gender,reflexive
se,second,singular,gender,reflexive,formal
te,second,singular,gender,reflexive,casual
les,second,plural,gender,reflexive
le,third,singular,gender,reflexive
les,third,plural,gender,reflexive
