ő,third,singular,nominative
őt,third,singular,accusative
neki,third,singular,dative
vele,third,singular,instrumental
érte,third,singular,causal
benne,third,singular,inessive
rajta,third,singular,superessive
nála,third,singular,adessive
belé,third,singular,illative
rá,third,singular,sublative
hozzá,third,singular,allative
belőle,third,singular,elative
róla,third,singular,delative
tőle,third,singular,ablative
ők,third,plural,nominative
őket,third,plural,accusative
nekik,third,plural,dative
velük,third,plural,instrumental
értük,third,plural,causal
bennük,third,plural,inessive
rajtuk,third,plural,superessive
náluk,third,plural,adessive
beléjük,third,plural,illative
rájuk,third,plural,sublative
hozzájuk,third,plural,allative
belőlük,third,plural,elative
róluk,third,plural,delative
tőlük,third,plural,ablative
te,second,singular,nominative
téged,second,singular,accusative
neked,second,singular,dative
veled,second,singular,instrumental
érted,second,singular,causal
benned,second,singular,inessive
rajtad,second,singular,superessive
nálad,second,singular,adessive
beléd,second,singular,illative
rád,second,singular,sublative
hozzád,second,singular,allative
belőled,second,singular,elative
rólad,second,singular,delative
tőled,second,singular,ablative
ti,second,plural,nominative
titeket,second,plural,accusative
nektek,second,plural,dative
veletek,second,plural,instrumental
értetek,second,plural,causal
bennetek,second,plural,inessive
rajtatok,second,plural,superessive
nálatok,second,plural,adessive
belétek,second,plural,illative
rátok,second,plural,sublative
hozzátok,second,plural,allative
belőletek,second,plural,elative
rólatok,second,plural,delative
tőletek,second,plural,ablative
én,first,singular,nominative
engem,first,singular,accusative
nekem,first,singular,dative
velem,first,singular,instrumental
értem,first,singular,causal
bennem,first,singular,inessive
rajtam,first,singular,superessive
nálam,first,singular,adessive
belém,first,singular,illative
rám,first,singular,sublative
hozzám,first,singular,allative
belőlem,first,singular,elative
rólam,first,singular,delative
tőlem,first,singular,ablative
mi,first,plural,nominative
minket,first,plural,accusative
nekünk,first,plural,dative
velünk,first,plural,instrumental
értünk,first,plural,causal
bennünk,first,plural,inessive
rajtunk,first,plural,superessive
nálunk,first,plural,adessive
belénk,first,plural,illative
ránk,first,plural,sublative
hozzánk,first,plural,allative
belőlünk,first,plural,elative
rólunk,first,plural,delative
tőlünk,first,plural,ablative
maguk,third,plural,nominative,reflexive
magukat,third,plural,accusative,reflexive
maguknak,third,plural,dative,reflexive
magukkal,third,plural,instrumental,reflexive
magukért,third,plural,causal,reflexive
magukká,third,plural,translative,reflexive
magukig,third,plural,terminative,reflexive
magukként,third,plural,essive,reflexive
magukban,third,plural,inessive,reflexive
magukon,third,plural,superessive,reflexive
maguknál,third,plural,adessive,reflexive
magukba,third,plural,illative,reflexive
magukra,third,plural,sublative,reflexive
magukhoz,third,plural,allative,reflexive
magukból,third,plural,elative,reflexive
magukról,third,plural,delative,reflexive
maguktól,third,plural,ablative,reflexive
maga,third,singular,nominative,reflexive
magát,third,singular,accusative,reflexive
magának,third,singular,dative,reflexive
magával,third,singular,instrumental,reflexive
magáért,third,singular,causal,reflexive
magává,third,singular,translative,reflexive
magáig,third,singular,terminative,reflexive
magaként,third,singular,essive,reflexive
magában,third,singular,inessive,reflexive
magán,third,singular,superessive,reflexive
magánál,third,singular,adessive,reflexive
magába,third,singular,illative,reflexive
magára,third,singular,sublative,reflexive
magához,third,singular,allative,reflexive
magából,third,singular,elative,reflexive
magáról,third,singular,delative,reflexive
magától,third,singular,ablative,reflexive
magatok,second,plural,nominative,reflexive
magatokat,second,plural,accusative,reflexive
magatoknak,second,plural,dative,reflexive
magatokkal,second,plural,instrumental,reflexive
magatokért,second,plural,causal,reflexive
magatokká,second,plural,translative,reflexive
magatokig,second,plural,terminative,reflexive
magatokként,second,plural,essive,reflexive
magatokban,second,plural,inessive,reflexive
magatokon,second,plural,superessive,reflexive
magatoknál,second,plural,adessive,reflexive
magatokba,second,plural,illative,reflexive
magatokra,second,plural,sublative,reflexive
magatokhoz,second,plural,allative,reflexive
magatokból,second,plural,elative,reflexive
magatokról,second,plural,delative,reflexive
magatoktól,second,plural,ablative,reflexive
magad,second,singular,nominative,reflexive
magadat,second,singular,accusative,reflexive
magadnak,second,singular,dative,reflexive
magaddal,second,singular,instrumental,reflexive
magadért,second,singular,causal,reflexive
magaddá,second,singular,translative,reflexive
magadig,second,singular,terminative,reflexive
magadként,second,singular,essive,reflexive
magadban,second,singular,inessive,reflexive
magadon,second,singular,superessive,reflexive
magadnál,second,singular,adessive,reflexive
magadba,second,singular,illative,reflexive
magadra,second,singular,sublative,reflexive
magadhoz,second,singular,allative,reflexive
magadból,second,singular,elative,reflexive
magadról,second,singular,delative,reflexive
magadtól,second,singular,ablative,reflexive
magam,first,singular,nominative,reflexive
magamat,first,singular,accusative,reflexive
magamnak,first,singular,dative,reflexive
magammal,first,singular,instrumental,reflexive
magamért,first,singular,causal,reflexive
magammá,first,singular,translative,reflexive
magamig,first,singular,terminative,reflexive
magamként,first,singular,essive,reflexive
magamban,first,singular,inessive,reflexive
magamon,first,singular,superessive,reflexive
magamnál,first,singular,adessive,reflexive
magamba,first,singular,illative,reflexive
magamra,first,singular,sublative,reflexive
magamhoz,first,singular,allative,reflexive
magamból,first,singular,elative,reflexive
magamról,first,singular,delative,reflexive
magamtól,first,singular,ablative,reflexive
magunk,first,plural,nominative,reflexive
magunkat,first,plural,accusative,reflexive
magunknak,first,plural,dative,reflexive
magunkkal,first,plural,instrumental,reflexive
magunkért,first,plural,causal,reflexive
magunkká,first,plural,translative,reflexive
magunkig,first,plural,terminative,reflexive
magunkként,first,plural,essive,reflexive
magunkban,first,plural,inessive,reflexive
magunkon,first,plural,superessive,reflexive
magunknál,first,plural,adessive,reflexive
magunkba,first,plural,illative,reflexive
magunkra,first,plural,sublative,reflexive
magunkhoz,first,plural,allative,reflexive
magunkból,first,plural,elative,reflexive
magunkról,first,plural,delative,reflexive
magunktól,first,plural,ablative,reflexive
